movieId,title,genres,imdbId,tmdbId,g2,overview,poster_path,tagline
62,Friday (1995),Comedy,113118,10634,"[{'id': 35, 'name': 'Comedy'}]","Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",/kkoGT4bnK5oGiNbzGGcXzrXMSxn.jpg,A lot can go down between thursday and saturday...
63,From Dusk Till Dawn (1996),"Action,Comedy,Horror,Thriller",116367,755,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.",/ce0d4kM5KxT4x1Oq8JkSuNYevri.jpg,One night is all that stands between them and freedom. But it's going to be a hell of a night.
64,Fair Game (1995),Action,113010,11859,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]","Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",/ew0LrIN5fpxdimrErEy9Yry3Nn2.jpg,He's a cop on the edge. She's a woman with a dangerous secret. And now they're both...
65,Kicking and Screaming (1995),"Comedy,Drama",113537,28387,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.",/urPxxjylNUHmoNcGkMgHStMTxhF.jpg,Anxiety loves company.
66,"Misérables, Les (1995)","Drama,War",113828,48750,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","In France during World War II, a poor and illiterate man, Henri Fortin (Jean-Paul Belmondo), is introduced to Victor Hugo's classic novel Les Misérables and begins to see parallels between the book and his own life.",/ePJCk8puXx28CtvpSpmezpwfVt8.jpg,"In a time of chaos, in a world of change, he was moved by a book he could not read to become a hero he never imagined."
67,Bed of Roses (1996),"Drama,Romance",115644,20927,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.",/kTEpzjzyeYER1WuCm7Seul4Fatc.jpg,He gave her flowers. She gave him a chance.
68,Big Bully (1996),"Comedy,Drama",115676,36929,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",/wtFekK9VKWujQW9R9c6sYbir6wm.jpg,A comedy for the kid in all of us.
69,Screamers (1995),"Action,Sci-Fi,Thriller",114367,9102,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","(SIRIUS 6B, Year 2078) On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",/aFEs7D7IQ2IehTsniRIojDkiDl6.jpg,The last scream you hear will be your own.
70,Nico Icon (1995),Documentary,113973,124626,"[{'id': 99, 'name': 'Documentary'}]","A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item, junkie and hag. Many faces for the same woman, whom, you realize, just couldn't bring herself to care enough to live.",/tuIDKBp92R4tGFOB46MofvakfiY.jpg,
71,"Crossing Guard, The (1995)","Action,Crime,Drama,Thriller",112744,27526,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","After his daughter died in a hit and run, Freddy Gale has waited six years for John Booth, the man responsible, to be released from prison. On the day of release, Gale visits Booth and announces that he will kill him in one week. Booth uses his time to try and make peace with himself and his entourage, and even finds romance. Gale, whose life is spiraling down because of his obsession towards Booth, will bring himself on the very edge of sanity. At he end of the week, both men will find themselves on a collision course with each other.",/mMXL84GqES2HYpJ0Zt18I7m6mfU.jpg,"...some lives cross, others collide."
72,"Juror, The (1996)","Drama,Thriller",116731,9623,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.",/7aXOB0DyZPxNOYbaQ2oiNn64jm3.jpg,There is no defense.
73,"White Balloon, The (Badkonake sefid) (1995)","Children,Drama",112445,46785,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,/96UDOJNgJXHmQMJqA79bKS9PR8i.jpg,
74,Things to Do in Denver When You're Dead (1995),"Crime,Drama,Romance",114660,400,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,/ysKIolKO0376Nl5DV1fDAAPudEq.jpg,Protect. Love. Honor. Avenge.
75,Antonia's Line (Antonia) (1995),"Comedy,Drama",112379,880,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",/bIQp2SJrVXiQttv9hXeqliQox0K.jpg,A motion picture that celebrates everything you love about life.
76,Once Upon a Time... When We Were Colored (1995),"Drama,Romance",114039,146599,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","This film relates the story of a tightly connected Afro-American community informally called Colored Town where the inhabitants live and depend on each other in a world where racist oppression is everywhere, as told by a boy called Cliff who spent his childhood there. Despite this, we see the life of the community in all its joys and sorrows, of those that live there while others decide to leave for a better life north. For those remaining, things come to a serious situation when one prominent businessman is being muscled out by a white competitor using racist intimidation. In response, the community must make the decision of whether to submit meekly like they always have, or finally fight for their rights.",/tsJSlkFSZPQhhVuKrYJXNClYaPD.jpg,
77,Angels and Insects (1995),"Drama,Romance",112365,8447,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",/1QyCF6IFoX5WJIYHOkmLa3vzU0r.jpg,An elegant seduction. An erotic deception. A stunning revelation.
78,White Squall (1996),"Action,Adventure,Drama",118158,10534,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,/3a5nomeyzJF4gG26HouCtce99ki.jpg,
79,Dunston Checks In (1996),"Children,Comedy",116151,17414,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",/lXSWbUA3T2o792SYdbfFKFTcSC1.jpg,He's about to turn a Five Star Hotel into a three ring circus.
80,Black Sheep (1996),Comedy,115697,13997,"[{'id': 35, 'name': 'Comedy'}]","When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",/2wsaboVhKXpsLchoaXi0oWmQ7xM.jpg,There's one in every family.
81,Nick of Time (1995),"Action,Thriller",113972,2086,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","Gene Watson is a public accountant who arrives on a train at Union Station in Los Angeles, accompanied by his 6-year-old daughter Lynn. Because of his ordinary looks, he is approached by a pair of sinister people named Smith and Jones.",/3kYcyD9yAjdjimYlIiGPfdMVbZb.jpg,
82,Mary Reilly (1996),"Drama,Horror,Thriller",117002,9095,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]","A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",/Oesh4pN5J2ing4flkgkiVdxILP.jpg,The untold story of Jekyll and Hyde
83,Vampire in Brooklyn (1995),"Comedy,Horror,Romance",114825,12158,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]","Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",/bH1v8z12ZU7Y6zANgU1B00a86Co.jpg,A comic tale of horror and seduction.
84,Beautiful Girls (1996),"Comedy,Drama,Romance",115639,9283,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","During a snowy winter in the small fictional town of Knight""s Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",/8leYqrAL6EubYjOCZuO6ELPdLYe.jpg,"Good times never seemed so good,"
85,Broken Arrow (1996),"Action,Adventure,Thriller",115759,9208,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",/avqUG5RYB93rwSUNL5r16Vtbc9g.jpg,Prepare to Go Ballistic.
86,In the Bleak Midwinter (1995),"Comedy,Drama",113403,40154,"[{'id': 35, 'name': 'Comedy'}]","Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",/6u2N0gn6uUWF4cSdkXmVB8E8q2X.jpg,The drama. The passion. The intrigue... And the rehearsals haven't even started.
87,"Hate (Haine, La) (1995)","Crime,Drama",113247,406,"[{'id': 18, 'name': 'Drama'}]","Aimlessly whiling away their days in the concrete environs of their dead-end suburbia, Vinz, Hubert, and Said -- a Jew, African, and an Arab -- give human faces to France's immigrant populations, their bristling resentment at their social marginalization slowly simmering until it reaches a climactic boiling point. La Haine means Hate.",/jTzBED0leGPwWDqNewye11qzJgd.jpg,Three Young Friends... One Last Chance.
88,Heidi Fleiss: Hollywood Madam (1995),Documentary,113283,63076,"[{'id': 99, 'name': 'Documentary'}]","A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",/j9k3UTx7OZ0xoCws1oACYQZFF5N.jpg,   
