movieId,tmdbId,budget,genres,homepage,keywords,original_language,original_title,overview,poster_path,backdrop_path,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
350,109414,32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.thisistheend.com/,"[{""id"": 570, ""name"": ""rape""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 4210, ""name"": ""panic""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6562, ""name"": ""celebrity""}, {""id"": 8201, ""name"": ""satire""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9712, ""name"": ""possession""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10150, ""name"": ""end of the world""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 160612, ""name"": ""self-referential""}, {""id"": 207716, ""name"": ""actor""}]",en,This Is the End,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",/7Wdc3etyBJA4432TYtz6n9GQd1c.jpg,/sXfN4ir91SfTeoWidIukQWane43.jpg,38.21708,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Mandate Pictures"", ""id"": 771}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}, {""name"": ""Point Grey Pictures"", ""id"": 16615}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12-06-2013,126041322,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Nothing ruins a party like the end of the world.,This Is the End,6.3,2359
351,86834,125000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.noahmovie.com,"[{""id"": 3036, ""name"": ""bible""}, {""id"": 9649, ""name"": ""god""}, {""id"": 195790, ""name"": ""noah""}, {""id"": 209714, ""name"": ""3d""}]",en,Noah,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,/trtD17IqSWV9Nbn4OILztc9GuCX.jpg,/zOybvlCUjt5mIrPsiMRskq94Zl4.jpg,46.115758,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Protozoa Pictures"", ""id"": 7503}, {""name"": ""Disruption Entertainment"", ""id"": 10256}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",20-03-2014,362637473,139,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The end of the world is just the beginning.,Noah,5.6,2350
352,5548,120000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.robocop.com,"[{""id"": 679, ""name"": ""cyborg""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18021, ""name"": ""detroit""}]",en,RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",/hHtOgGb3NihlyRATHlKPaFApbrd.jpg,/9hRVHqT4zfdUgfri98TcqJPS2cf.jpg,66.757869,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Strike Entertainment"", ""id"": 655}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30-01-2014,242688965,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,We've got the future under control.,RoboCop,5.7,2342
353,324668,120000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.jasonbournemovie.com,"[{""id"": 782, ""name"": ""assassin""}, {""id"": 1453, ""name"": ""amnesia""}, {""id"": 187844, ""name"": ""flashback""}]",en,Jason Bourne,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,/xA7N41glw17MBQtcWSm2eBlBRuG.jpg,/7mHeyU0a538bgguOeF57I8ZroSk.jpg,62.641286,"[{""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""Captivate Entertainment"", ""id"": 25716}, {""name"": ""Pearl Street Films"", ""id"": 29313}, {""name"": ""Double Negative"", ""id"": 31922}, {""name"": ""Perfect World (Beijing) Pictures Co."", ""id"": 83871}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]",27-07-2016,415484914,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You know his name,Jason Bourne,5.9,2341
354,254,207000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",,"[{""id"": 774, ""name"": ""film business""}, {""id"": 776, ""name"": ""screenplay""}, {""id"": 837, ""name"": ""show business""}, {""id"": 886, ""name"": ""film making""}, {""id"": 887, ""name"": ""film producer""}, {""id"": 911, ""name"": ""exotic island""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 1551, ""name"": ""indigenous""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 12616, ""name"": ""dinosaur""}]",en,King Kong,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",/6a2HY6UmD7XiDD3NokgaBAXEsD2.jpg,/khCWWTRSwmMw1Us6rVFpEzDeDJf.jpg,61.22601,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Big Primate Pictures"", ""id"": 68}, {""name"": ""MFPV Film"", ""id"": 69}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",14-12-2005,550000000,187,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The eighth wonder of the world.,King Kong,6.6,2337
355,919689,132000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",,"[{""id"": 447, ""name"": ""post traumatic stress  disorder""}, {""id"": 586, ""name"": ""new jersey""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 207569, ""name"": ""human subjugation""}]",en,War of the Worlds,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop of his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",/9eiUNsUAw2iwVyMeXNNiNQQad4E.jpg,/dqWiut9F30jkiKHHkYTf2RIy1g7.jpg,48.572726,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Amblin Entertainment"", ""id"": 56}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",28-06-2005,591739379,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They're already here.,War of the Worlds,6.2,2322
356,62213,150000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",http://darkshadowsmovie.warnerbros.com,"[{""id"": 616, ""name"": ""witch""}, {""id"": 2883, ""name"": ""imprisonment""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 11860, ""name"": ""fish out of water""}, {""id"": 15375, ""name"": ""chains""}, {""id"": 33505, ""name"": ""gothic""}, {""id"": 41410, ""name"": ""madness""}, {""id"": 155733, ""name"": ""old house""}, {""id"": 160269, ""name"": ""lost love""}, {""id"": 160274, ""name"": ""angry mob""}, {""id"": 160279, ""name"": ""18th century""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 190941, ""name"": ""hidden room""}, {""id"": 193263, ""name"": ""old mansion""}]",en,Dark Shadows,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,/fd9Ck4cxVlmtXsbeGtQW7WFuUFI.jpg,/kDjR3rP5aa102CvAFlVCAdJFyRV.jpg,50.306728,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Tim Burton Productions"", ""id"": 8601}, {""name"": ""Dan Curtis Productions"", ""id"": 9228}, {""name"": ""Zanuck Company, The"", ""id"": 20004}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",08-05-2012,245527149,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Every Family Has Its Demons,Dark Shadows,5.7,2320
357,10625,17000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.meangirls.com/,"[{""id"": 5248, ""name"": ""female friendship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 11860, ""name"": ""fish out of water""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15402, ""name"": ""popularity""}, {""id"": 18453, ""name"": ""gossip""}, {""id"": 155722, ""name"": ""teen comedy""}, {""id"": 189964, ""name"": ""high school rivalry""}, {""id"": 190141, ""name"": ""new girl at school""}]",en,Mean Girls,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",/2ZkuQXvVhh45uSvkBej4S7Ix1NJ.jpg,/3PiKtDl1s0tGHmqRjnWZbBVgEEr.jpg,36.423717,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Broadway Video"", ""id"": 1756}, {""name"": ""M.G. Films"", ""id"": 89094}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30-04-2004,129042871,97,"[{""iso_639_1"": ""sw"", ""name"": ""Kiswahili""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""vi"", ""name"": ""Ti\u1ebfng Vi\u1ec7t""}]",Released,Welcome to girl world.,Mean Girls,6.9,2320
358,1359,806948,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,"[{""id"": 612, ""name"": ""hotel""}, {""id"": 1443, ""name"": ""clerk""}, {""id"": 1859, ""name"": ""arizona""}, {""id"": 1879, ""name"": ""shower""}, {""id"": 2217, ""name"": ""rain""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 10594, ""name"": ""money""}, {""id"": 11677, ""name"": ""secretary""}, {""id"": 13092, ""name"": ""corpse""}, {""id"": 13112, ""name"": ""murderer""}, {""id"": 14604, ""name"": ""theft""}, {""id"": 155790, ""name"": ""private detective""}, {""id"": 233450, ""name"": ""proto-slasher""}]",en,Psycho,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,/alWtP7JwoanQyqXzg3PCbEFrfwS.jpg,93.067866,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Shamley Productions"", ""id"": 10717}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-06-1960,32000000,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The master of suspense moves his cameras into the icy blackness of the unexplored!,Psycho,8.2,2320
359,9543,150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",http://disney.go.com/disneypictures/princeofpersia,"[{""id"": 1241, ""name"": ""persia""}, {""id"": 1965, ""name"": ""sandstorm""}, {""id"": 12653, ""name"": ""brother against brother""}, {""id"": 12654, ""name"": ""armageddon""}, {""id"": 12655, ""name"": ""regent""}, {""id"": 41645, ""name"": ""based on video game""}]",en,Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",/lkp1GFmWyf7k2WKvKIQuuGyichI.jpg,/dnOrJdHW697UvKvtX4lYVasomBu.jpg,62.169881,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19-05-2010,335154643,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Defy the Future,Prince of Persia: The Sands of Time,6.2,2317
360,57201,255000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 37, ""name"": ""Western""}]",http://disney.go.com/the-lone-ranger/,"[{""id"": 1556, ""name"": ""texas""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 5385, ""name"": ""survivor""}, {""id"": 5901, ""name"": ""texas ranger""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9503, ""name"": ""outlaw""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 13008, ""name"": ""train""}, {""id"": 178867, ""name"": ""lone ranger""}, {""id"": 179419, ""name"": ""comanche""}, {""id"": 222787, ""name"": ""the lone ranger""}, {""id"": 228232, ""name"": ""tonto""}]",en,The Lone Ranger,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",/p3OvQFa5lhbwSAhPygwnlugie1d.jpg,/qksfforuQFh0faMQKgXIa6lCEh0.jpg,49.046956,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""Silver Bullet Productions (II)"", ""id"": 37380}, {""name"": ""Blind Wink Productions"", ""id"": 37381}, {""name"": ""Classic Media"", ""id"": 37382}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",03-07-2013,89289910,149,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Never Take Off the Mask,The Lone Ranger,5.9,2311
361,429,1200000,"[{""id"": 37, ""name"": ""Western""}]","http://www.mgm.com/#/our-titles/766/The-Good,-the-Bad-and-the-Ugly","[{""id"": 801, ""name"": ""bounty hunter""}, {""id"": 972, ""name"": ""refugee""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 2125, ""name"": ""gallows""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 6092, ""name"": ""army""}, {""id"": 9503, ""name"": ""outlaw""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11426, ""name"": ""moral ambiguity""}, {""id"": 156212, ""name"": ""spaghetti western""}]",it,"Il buono, il brutto, il cattivo","While the Civil War rages between the Union and the Confederacy, three men – a quiet loner, a ruthless hit man and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,/x4biAVdPVCghBlsVIzB6NmbghIz.jpg,88.377076,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Produzioni Europee Associati (PEA)"", ""id"": 7508}, {""name"": ""Arturo Gonz\u00e1lez Producciones Cinematogr\u00e1ficas S.A."", ""id"": 42498}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",23-12-1966,6000000,161,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,For three men the Civil War wasn't hell. It was practice.,"The Good, the Bad and the Ugly",8.1,2311
362,228967,44000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",,"[{""id"": 591, ""name"": ""cia""}, {""id"": 6285, ""name"": ""coup d'etat""}, {""id"": 158538, ""name"": ""north korea""}, {""id"": 191600, ""name"": ""assassination attempt""}, {""id"": 195323, ""name"": ""evil dictator""}]",en,The Interview,"Dave Skylark and his producer Aaron Rapoport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg,/3YKGMZQ0pwQXSBSASeKlfPlkso7.jpg,74.168016,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Point Grey Pictures"", ""id"": 16615}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25-12-2014,12342632,112,"[{""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Film Hackers Tried To Get Banned,The Interview,6.1,2304
363,80274,110000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.if-sentinel.com/,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 3010, ""name"": ""intolerance""}, {""id"": 4238, ""name"": ""chosen one""}, {""id"": 5561, ""name"": ""child prodigy""}, {""id"": 9685, ""name"": ""futuristic""}, {""id"": 9882, ""name"": ""space""}, {""id"": 10568, ""name"": ""science fiction""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 171803, ""name"": ""military school""}, {""id"": 207444, ""name"": ""morality tale""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,Ender's Game,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",/tBgkQqrO2RMgGQR6zod3bSjcPWx.jpg,/qGqlWb5izTPtFngBWdbJAEmninR.jpg,45.94834,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Chartoff Productions"", ""id"": 3200}, {""name"": ""Odd Lot Entertainment"", ""id"": 3263}, {""name"": ""K/O Paper Products"", ""id"": 7296}, {""name"": ""Digital Domain"", ""id"": 31825}, {""name"": ""Taleswapper"", ""id"": 31826}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",23-10-2013,125537191,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This is not a game.,Ender's Game,6.6,2303
